Crop,Area,Production,Yield
Rice,1.0,1.2,1200.0
Rice,15.6,30.5,1955.13
Rice,4.0,5.8,1450.0
Rice,10.3,16.2,1572.82
Rice,11.7,18.3,1564.1
Rice,13.6,26.8,1970.59
Rice,14.2,27.4,1929.58
Rice,20.8,48.4,2326.92
Rice,22.2,35.2,1585.59
Rice,23.4,53.4,2282.05
Rice,29.8,63.7,2137.58
Rice,29.0,50.3,1734.48
Rice,37.5,83.6,2229.33
Rice,38.9,81.7,2100.26
Rice,43.4,98.7,2274.19
Rice,15.8,14.2,898.73
Rice,14.9,36.7,2463.09
Rice,14.64,30.88,2109.29
Rice,17.54,40.56,2312.43
Rice,15.93,37.38,2346.52
Rice,11.7,11.09,947.86
Rice,31.0,53.99,1741.61
Rice,21.0,54.1,2576.19
Rice,24.5,64.0,2612.24
Rice,34.7,111.2,3204.61
Rice,49.16,89.43,1819.16
Rice,57.51,135.09,2348.98
Rice,49.0,111.33,2272.04
Rice,53.0,150.0,2830.19
Rice,58.0,95.33,1643.62
Rice,9.11,26.29,2885.84
Rice,12.4,7.7,620.97
Rice,12.1,0.3,24.79
Rice,11.3,9.3,823.01
Rice,10.2,6.8,666.67
Rice,10.4,10.6,1019.23
Rice,10.2,12.3,1205.88
Rice,9.6,5.9,614.58
Rice,9.9,12.6,1272.73
Rice,9.0,6.0,666.67
Rice,7.0,6.0,857.14
Rice,8.2,8.3,1012.2
Rice,7.1,2.8,394.37
Rice,6.2,7.2,1161.29
Rice,5.1,3.7,725.49
Rice,4.7,4.4,936.17
Rice,3.9,4.2,1076.92
Rice,4.3,4.1,953.49
Rice,4.2,3.0,714.29
Rice,4.2,4.9,1166.67
Rice,5.0,5.4,1080.0
Rice,4.9,5.6,1142.86
Rice,5.3,6.8,1283.02
Rice,6.4,5.5,859.37
Rice,6.4,7.0,1093.75
Rice,4.7,1.9,404.26
Rice,6.1,8.6,1409.84
Rice,5.73,5.91,1031.41
Rice,6.16,5.85,949.68
Rice,5.12,4.75,927.73
Rice,5.1,2.57,503.92
Rice,8.0,6.01,751.25
Rice,8.0,10.9,1362.5
Rice,8.3,13.2,1590.36
Rice,9.0,14.2,1577.78
Rice,13.4,19.88,1483.58
Rice,14.63,17.06,1166.1
Rice,14.0,17.33,1237.86
Rice,11.0,27.33,2484.55
Rice,14.0,39.33,2809.29
Rice,4.4,10.8,2454.55
Rice,4.2,2.5,595.24
Rice,4.1,0.7,170.73
Rice,3.5,1.8,514.29
Rice,3.3,1.3,393.94
Rice,3.4,2.4,705.88
Rice,3.0,2.3,766.67
Rice,2.8,1.6,571.43
Rice,2.8,2.5,892.86
Rice,3.0,1.0,333.33
Rice,2.0,1.0,500.0
Rice,3.2,2.0,625.0
Rice,2.1,0.9,428.57
Rice,1.8,1.5,833.33
Rice,1.6,0.7,437.5
Rice,1.6,1.0,625.0
Rice,1.7,1.2,705.88
Rice,1.6,1.3,812.5
Rice,1.5,0.7,466.67
Rice,1.1,0.8,727.27
Rice,1.5,1.1,733.33
Rice,1.3,0.9,692.31
Rice,1.7,1.7,1000.0
Rice,1.7,1.3,764.71
Rice,1.7,1.4,823.53
Rice,1.6,0.5,312.5
Rice,1.8,1.7,944.44
Rice,1.72,1.44,837.21
Rice,1.64,1.24,756.1
Rice,1.6,1.21,756.25
Rice,1.6,0.8,500.0
Rice,1.4,0.59,421.43
Rice,1.3,1.1,846.15
Rice,1.3,1.3,1000.0
Rice,1.4,1.6,1142.86
Rice,1.87,4.52,2417.11
Rice,1.92,3.17,1651.04
Rice,3.0,6.66,2220.0
Rice,4.0,6.0,1500.0
Rice,0.0,0.0,0.0
Rice,5.71,9.11,1595.45
Rice,1.5,0.7,466.67
Rice,1.6,0.0,0.0
Rice,1.5,0.7,466.67
Rice,1.3,0.1,76.92
Rice,1.3,0.7,538.46
Rice,1.1,0.7,636.36
Rice,1.2,0.6,500.0
Rice,1.3,0.9,692.31
Rice,1.0,0.4,400.0
Rice,0.8,0.2,250.0
Rice,0.9,0.5,555.56
Rice,0.6,0.3,500.0
Rice,0.7,0.4,571.43
Rice,0.6,0.3,500.0
Rice,0.5,0.3,600.0
Rice,0.3,0.2,666.67
Rice,0.4,0.2,500.0
Rice,0.4,0.3,750.0
Rice,0.4,0.6,1500.0
Rice,0.6,0.7,1166.67
Rice,0.5,0.8,1600.0
Rice,1.2,1.7,1416.67
Rice,2.0,1.9,950.0
Rice,2.0,2.3,1150.0
Rice,1.2,0.8,666.67
Rice,1.4,2.0,1428.57
Rice,1.75,1.15,657.14
Rice,1.68,1.59,946.43
Rice,1.46,1.23,842.47
Rice,1.5,0.92,613.33
Rice,4.0,3.3,825.0
Rice,4.3,5.0,1162.79
Rice,5.7,7.1,1245.61
Rice,5.0,6.2,1240.0
Rice,8.08,16.53,2045.79
Rice,12.14,13.9,1144.98
Rice,30.0,29.33,977.67
Rice,14.0,24.0,1714.29
Rice,17.0,36.66,2156.47
Rice,16.6,30.18,1818.07
Rice,7.6,9.7,1276.32
Rice,6.4,6.0,937.5
Rice,8.0,9.9,1237.5
Rice,2.3,1.7,739.13
Rice,2.3,3.4,1478.26
Rice,1.9,2.5,1315.79
Rice,2.2,3.2,1454.55
Rice,2.3,3.8,1652.17
Rice,3.0,5.0,1666.67
Rice,3.0,4.0,1333.33
Rice,3.8,7.0,1842.11
Rice,2.9,4.4,1517.24
Rice,1.2,2.2,1833.33
Rice,2.2,6.5,2954.55
Rice,3.5,7.2,2057.14
Rice,3.1,5.5,1774.19
Rice,3.5,6.8,1942.86
Rice,3.1,4.3,1387.1
Rice,2.6,6.3,2423.08
Rice,5.2,9.8,1884.62
Rice,4.3,10.5,2441.86
Rice,9.2,24.2,2630.43
Rice,8.0,10.9,1362.5
Rice,7.4,16.6,2243.24
Rice,2.7,2.5,925.93
Rice,4.0,10.3,2575.0
Rice,3.61,6.21,1720.22
Rice,4.09,7.7,1882.64
Rice,4.33,9.68,2235.57
Rice,4.8,11.88,2475.0
Rice,7.5,11.75,1566.67
Rice,10.1,25.2,2495.05
Rice,9.7,28.8,2969.07
Rice,15.1,44.9,2973.51
Rice,13.71,50.67,3695.84
Rice,16.11,58.64,3639.98
Rice,20.0,46.0,2300.0
Rice,20.0,70.0,3500.0
Rice,19.0,46.66,2455.79
Rice,21.4,60.1,2808.41
Rice,19.9,23.0,1155.78
Rice,14.1,16.5,1170.21
Rice,12.2,13.8,1131.15
Rice,8.3,8.2,987.95
Rice,8.4,10.2,1214.29
Rice,8.0,10.7,1337.5
Rice,8.3,10.9,1313.25
Rice,8.8,17.4,1977.27
Rice,11.0,19.0,1727.27
Rice,13.0,22.0,1692.31
Rice,13.2,27.7,2098.48
Rice,13.0,23.0,1769.23
Rice,5.3,9.1,1716.98
Rice,9.3,22.7,2440.86
Rice,10.7,21.8,2037.38
Rice,10.8,18.9,1750.0
Rice,10.8,20.2,1870.37
Rice,12.2,22.5,1844.26
Rice,10.5,26.4,2514.29
Rice,13.0,15.6,1200.0
Rice,13.8,34.0,2463.77
Rice,13.7,29.7,2167.88
Rice,14.0,13.2,942.86
Rice,15.7,33.5,2133.76
Rice,6.1,14.2,2327.87
Rice,1.3,3.5,2692.31
Rice,1.8,4.1,2277.78
Rice,3.73,7.84,2101.88
Rice,0.41,0.83,2024.39
Rice,0.3,0.4,1333.33
Rice,10.3,11.81,1146.6
Rice,1.6,3.5,2187.5
Rice,5.6,15.3,2732.14
Rice,0.4,1.3,3250.0
Rice,4.62,12.47,2699.13
Rice,4.8,20.81,4335.42
Rice,6.0,20.67,3445.0
Rice,6.0,27.33,4555.0
Rice,7.0,15.33,2190.0
Rice,3.0,5.76,1920.0
Rice,0.8,0.3,375.0
Rice,0.7,0.2,285.71
Rice,0.6,0.3,500.0
Rice,0.7,0.3,428.57
Rice,0.5,0.3,600.0
Rice,0.4,0.3,750.0
Rice,0.3,0.1,333.33
Rice,0.3,0.2,666.67
Rice,0.2,0.1,500.0
Rice,0.2,0.1,500.0
Rice,0.2,0.1,500.0
Rice,0.2,0.1,500.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.1,1000.0
Rice,0.2,0.1,500.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.03,0.01,333.33
Rice,0.02,0.01,500.0
Rice,0.02,0.01,500.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.01,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.45,1.02,2266.67
Rice,6.5,3.4,523.08
Rice,6.3,1.1,174.6
Rice,4.9,2.1,428.57
Rice,5.1,2.2,431.37
Rice,5.2,1.4,269.23
Rice,5.3,3.2,603.77
Rice,4.6,2.1,456.52
Rice,4.5,1.3,288.89
Rice,4.0,2.0,500.0
Rice,2.0,0.3,150.0
Rice,2.6,1.6,615.38
Rice,2.1,1.3,619.05
Rice,4.5,2.7,600.0
Rice,4.8,2.7,562.5
Rice,3.6,1.9,527.78
Rice,3.7,2.5,675.68
Rice,3.6,2.5,694.44
Rice,3.5,1.7,485.71
Rice,3.5,2.4,685.71
Rice,3.7,2.5,675.68
Rice,3.6,2.6,722.22
Rice,3.4,2.8,823.53
Rice,2.8,1.1,392.86
Rice,2.4,1.2,500.0
Rice,2.8,1.5,535.71
Rice,2.7,1.9,703.7
Rice,2.23,1.18,529.15
Rice,2.51,1.81,721.12
Rice,2.17,1.59,732.72
Rice,2.1,0.99,471.43
Rice,1.8,0.86,477.78
Rice,1.8,1.3,722.22
Rice,1.7,1.3,764.71
Rice,1.9,1.8,947.37
Rice,1.36,1.55,1139.71
Rice,1.29,1.55,1201.55
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,1.0,0.66,660.0
Rice,0.0,0.0,0.0
Rice,0.6,0.3,500.0
Rice,0.5,0.1,200.0
Rice,0.4,0.2,500.0
Rice,0.4,0.2,500.0
Rice,0.4,0.2,500.0
Rice,0.3,0.2,666.67
Rice,0.2,0.1,500.0
Rice,0.2,0.1,500.0
Rice,0.2,0.1,500.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.02,0.01,500.0
Rice,0.01,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.2,0.38,1900.0
Rice,1.3,0.8,615.38
Rice,0.9,0.2,222.22
Rice,0.8,0.5,625.0
Rice,0.6,0.3,500.0
Rice,0.6,0.3,500.0
Rice,0.5,0.4,800.0
Rice,0.4,0.3,750.0
Rice,0.4,0.3,750.0
Rice,1.0,0.3,300.0
Rice,0.3,0.1,333.33
Rice,0.2,0.1,500.0
Rice,0.2,0.1,500.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.1,0.0,0.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.1,1000.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.02,0.01,500.0
Rice,0.03,0.01,333.33
Rice,0.03,0.01,333.33
Rice,0.0,0.0,0.0
Rice,0.1,0.0,0.0
Rice,0.1,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.04,0.02,500.0
Rice,0.04,0.01,250.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.8,1.76,2200.0
Rice,3.9,1.6,410.26
Rice,3.4,0.9,264.71
Rice,2.8,1.3,464.29
Rice,2.7,1.2,444.44
Rice,2.8,1.6,571.43
Rice,2.6,1.6,615.38
Rice,1.5,0.8,533.33
Rice,1.9,1.3,684.21
Rice,2.0,1.0,500.0
Rice,1.0,1.0,1000.0
Rice,1.4,0.8,571.43
Rice,1.3,0.6,461.54
Rice,1.1,0.7,636.36
Rice,1.1,0.6,545.45
Rice,1.0,0.6,600.0
Rice,1.0,0.6,600.0
Rice,1.0,0.6,600.0
Rice,0.9,0.4,444.44
Rice,1.0,0.6,600.0
Rice,0.7,0.5,714.29
Rice,0.7,0.5,714.29
Rice,0.8,0.6,750.0
Rice,0.8,0.4,500.0
Rice,0.8,0.5,625.0
Rice,0.8,0.4,500.0
Rice,0.8,0.5,625.0
Rice,0.69,0.41,594.2
Rice,0.6,0.31,516.67
Rice,0.54,0.29,537.04
Rice,0.6,0.26,433.33
Rice,0.4,0.2,500.0
Rice,0.2,0.2,1000.0
Rice,0.2,0.2,1000.0
Rice,0.2,0.2,1000.0
Rice,0.14,0.12,857.14
Rice,0.11,0.08,727.27
Rice,1.0,0.67,670.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.1,0.07,730.0
Rice,13.7,7.4,540.15
Rice,13.9,3.2,230.22
Rice,12.0,6.3,525.0
Rice,12.0,4.9,408.33
Rice,12.0,4.6,383.33
Rice,11.7,8.5,726.5
Rice,11.5,6.5,565.22
Rice,10.3,3.6,349.51
Rice,9.0,5.0,555.56
Rice,7.0,3.0,428.57
Rice,6.1,3.2,524.59
Rice,7.1,4.1,577.46
Rice,7.5,5.4,720.0
Rice,6.8,2.6,382.35
Rice,4.6,2.6,565.22
Rice,4.6,3.0,652.17
Rice,4.6,3.3,717.39
Rice,4.3,1.8,418.6
Rice,4.1,2.7,658.54
Rice,3.9,2.3,589.74
Rice,3.7,2.7,729.73
Rice,3.0,1.7,566.67
Rice,2.9,0.8,275.86
Rice,2.8,1.1,392.86
Rice,2.7,1.4,518.52
Rice,2.6,2.0,769.23
Rice,2.35,1.22,519.15
Rice,2.26,1.18,522.12
Rice,1.86,1.05,564.52
Rice,1.7,0.66,388.24
Rice,1.4,0.53,378.57
Rice,1.2,0.7,583.33
Rice,1.2,0.9,750.0
Rice,1.3,1.1,846.15
Rice,0.76,0.66,868.42
Rice,0.66,0.5,757.58
Rice,1.0,0.67,670.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.73,1.05,1442.47
Rice,33.6,12.5,372.02
Rice,33.7,4.0,118.69
Rice,28.7,11.5,400.7
Rice,30.6,10.8,352.94
Rice,29.9,6.7,224.08
Rice,29.7,16.4,552.19
Rice,28.9,6.3,217.99
Rice,25.8,2.5,96.9
Rice,25.0,9.0,360.0
Rice,19.0,3.0,157.89
Rice,19.7,10.0,507.61
Rice,20.9,9.9,473.68
Rice,27.6,16.9,612.32
Rice,29.1,9.3,319.59
Rice,27.9,12.3,440.86
Rice,28.1,14.0,498.22
Rice,29.4,19.7,670.07
Rice,27.8,8.3,298.56
Rice,28.2,16.4,581.56
Rice,27.4,16.8,613.14
Rice,26.3,16.0,608.37
Rice,25.2,17.5,694.44
Rice,23.7,3.2,135.02
Rice,22.5,4.6,204.44
Rice,21.8,9.5,435.78
Rice,22.4,14.6,651.79
Rice,22.71,12.84,565.39
Rice,22.5,10.39,461.78
Rice,22.89,10.59,462.65
Rice,22.8,8.25,361.84
Rice,21.9,7.46,340.64
Rice,20.4,8.0,392.16
Rice,19.9,13.6,683.42
Rice,20.9,14.8,708.13
Rice,18.98,9.64,507.9
Rice,18.82,24.32,1292.24
Rice,16.0,11.34,708.75
Rice,15.0,11.33,755.33
Rice,17.0,19.99,1175.88
Rice,13.63,16.77,1230.37
Rice,19.5,9.6,492.31
Rice,20.0,4.9,245.0
Rice,19.1,8.4,439.79
Rice,18.9,10.2,539.68
Rice,17.7,6.7,378.53
Rice,18.5,11.9,643.24
Rice,18.9,6.0,317.46
Rice,17.8,6.3,353.93
Rice,16.0,6.0,375.0
Rice,14.0,4.0,285.71
Rice,15.0,7.5,500.0
Rice,12.6,7.2,571.43
Rice,12.5,8.2,656.0
Rice,13.1,6.8,519.08
Rice,12.6,6.7,531.75
Rice,12.7,7.8,614.17
Rice,11.9,7.6,638.66
Rice,13.3,5.0,375.94
Rice,11.5,7.7,669.57
Rice,10.4,6.4,615.38
Rice,10.0,6.3,630.0
Rice,9.7,4.8,494.85
Rice,8.9,2.3,258.43
Rice,8.5,3.4,400.0
Rice,8.1,4.1,506.17
Rice,7.8,4.9,628.21
Rice,7.21,3.09,428.57
Rice,6.58,2.68,407.29
Rice,6.04,3.14,519.87
Rice,5.6,2.17,387.5
Rice,5.5,1.92,349.09
Rice,5.1,2.5,490.2
Rice,4.3,3.3,767.44
Rice,3.6,2.9,805.56
Rice,3.09,2.47,799.35
Rice,2.83,1.21,427.56
Rice,2.0,4.0,2000.0
Rice,2.0,0.67,335.0
Rice,1.0,0.66,660.0
Rice,1.76,1.94,1100.0
Rice,31.9,18.3,573.67
Rice,37.4,15.4,411.76
Rice,35.2,22.5,639.2
Rice,33.4,27.2,814.37
Rice,33.1,29.0,876.13
Rice,33.4,35.6,1065.87
Rice,29.5,18.4,623.73
Rice,31.0,28.3,912.9
Rice,30.0,19.0,633.33
Rice,29.0,20.0,689.66
Rice,27.9,22.1,792.11
Rice,27.6,20.5,742.75
Rice,27.5,25.9,941.82
Rice,30.5,23.9,783.61
Rice,29.1,18.9,649.48
Rice,28.5,24.8,870.18
Rice,29.0,22.5,775.86
Rice,28.0,16.8,600.0
Rice,27.7,26.2,945.85
Rice,25.5,26.4,1035.29
Rice,23.4,23.1,987.18
Rice,23.5,27.2,1157.45
Rice,23.2,13.7,590.52
Rice,22.8,17.5,767.54
Rice,20.7,15.7,758.45
Rice,19.2,20.3,1057.29
Rice,16.46,14.3,868.77
Rice,15.65,14.28,912.46
Rice,13.4,13.73,1024.63
Rice,12.5,9.37,749.6
Rice,12.0,8.05,670.83
Rice,10.4,8.6,826.92
Rice,8.6,11.7,1360.47
Rice,7.6,9.4,1236.84
Rice,5.1,7.73,1515.69
Rice,4.88,3.92,803.28
Rice,8.0,10.0,1250.0
Rice,7.0,3.33,475.71
Rice,8.0,7.33,916.25
Rice,5.89,3.38,573.85
Rice,8.2,4.1,500.0
Rice,8.5,2.5,294.12
Rice,8.1,4.8,592.59
Rice,8.2,4.2,512.2
Rice,6.2,4.2,677.42
Rice,7.2,5.1,708.33
Rice,6.7,4.1,611.94
Rice,5.9,4.8,813.56
Rice,6.0,5.0,833.33
Rice,6.0,4.0,666.67
Rice,6.5,3.8,584.62
Rice,5.4,3.7,685.19
Rice,4.3,3.5,813.95
Rice,4.0,3.4,850.0
Rice,3.7,2.8,756.76
Rice,3.1,2.5,806.45
Rice,2.5,2.2,880.0
Rice,2.4,1.2,500.0
Rice,2.3,1.7,739.13
Rice,2.4,1.4,583.33
Rice,2.4,2.3,958.33
Rice,2.4,2.1,875.0
Rice,2.4,1.3,541.67
Rice,2.3,1.5,652.17
Rice,2.3,1.6,695.65
Rice,2.1,1.6,761.9
Rice,2.0,1.4,700.0
Rice,1.9,1.26,663.16
Rice,1.97,1.31,664.97
Rice,2.9,1.45,500.0
Rice,5.1,2.57,503.92
Rice,5.5,5.5,1000.0
Rice,6.6,7.2,1090.91
Rice,13.1,22.1,1687.02
Rice,17.98,45.87,2551.17
Rice,20.18,61.92,3068.38
Rice,46.0,147.33,3202.83
Rice,33.0,116.67,3535.45
Rice,24.0,94.67,3944.58
Rice,36.45,71.99,1975.03
Rice,5.8,3.1,534.48
Rice,5.7,1.4,245.61
Rice,5.8,3.5,603.45
Rice,6.1,3.2,524.59
Rice,6.1,4.0,655.74
Rice,6.1,4.3,704.92
Rice,6.1,3.7,606.56
Rice,6.1,5.1,836.07
Rice,6.0,4.0,666.67
Rice,6.0,4.0,666.67
Rice,6.1,4.1,672.13
Rice,6.4,4.5,703.13
Rice,5.5,4.4,800.0
Rice,5.1,4.8,941.18
Rice,4.8,4.0,833.33
Rice,4.8,4.2,875.0
Rice,3.6,3.3,916.67
Rice,4.2,2.5,595.24
Rice,4.5,3.9,866.67
Rice,3.8,3.4,894.74
Rice,3.1,2.8,903.23
Rice,4.1,4.3,1048.78
Rice,5.2,2.9,557.69
Rice,5.4,3.1,574.07
Rice,5.3,2.9,547.17
Rice,5.3,3.3,622.64
Rice,5.91,3.62,612.52
Rice,8.3,5.11,615.66
Rice,12.37,8.28,669.36
Rice,18.0,12.54,696.67
Rice,22.1,13.93,630.32
Rice,21.9,21.2,968.04
Rice,26.2,33.2,1267.18
Rice,21.5,30.7,1427.91
Rice,35.34,45.38,1284.1
Rice,62.69,54.14,863.61
Rice,137.0,342.67,2501.24
Rice,99.0,226.67,2289.6
Rice,135.0,304.66,2256.74
Rice,112.0,236.84,2114.64
Rice,1.8,1.4,777.78
Rice,1.9,0.1,52.63
Rice,1.9,0.9,473.68
Rice,1.8,0.8,444.44
Rice,1.8,0.9,500.0
Rice,1.9,1.0,526.32
Rice,1.7,0.9,529.41
Rice,1.7,1.3,764.71
Rice,2.0,1.0,500.0
Rice,2.0,1.0,500.0
Rice,1.6,0.8,500.0
Rice,1.3,0.7,538.46
Rice,1.2,0.7,583.33
Rice,1.3,0.8,615.38
Rice,1.1,0.6,545.45
Rice,1.0,0.7,700.0
Rice,0.7,0.5,714.29
Rice,0.9,0.4,444.44
Rice,0.9,0.5,555.56
Rice,0.8,0.5,625.0
Rice,0.7,0.5,714.29
Rice,0.7,0.5,714.29
Rice,0.7,0.4,571.43
Rice,0.8,0.4,500.0
Rice,0.7,0.2,285.71
Rice,0.7,0.5,714.29
Rice,0.66,0.4,606.06
Rice,0.62,0.48,774.19
Rice,0.57,0.45,789.47
Rice,0.5,0.26,520.0
Rice,0.5,0.26,520.0
Rice,0.6,0.5,833.33
Rice,0.4,0.4,1000.0
Rice,0.4,0.4,1000.0
Rice,0.27,0.27,1000.0
Rice,1.5,0.84,560.0
Rice,4.0,3.33,832.5
Rice,3.0,4.0,1333.33
Rice,3.0,4.0,1333.33
Rice,10.5,23.8,2266.67
Rice,33.8,12.8,378.7
Rice,38.7,19.5,503.88
Rice,35.9,18.7,520.89
Rice,35.9,25.9,721.45
Rice,37.2,37.4,1005.38
Rice,33.5,34.0,1014.93
Rice,32.5,28.8,886.15
Rice,32.9,41.7,1267.48
Rice,32.0,24.0,750.0
Rice,28.0,23.0,821.43
Rice,33.7,29.4,872.4
Rice,31.3,29.1,929.71
Rice,29.1,30.7,1054.98
Rice,31.5,24.7,784.13
Rice,30.2,24.3,804.64
Rice,30.7,30.9,1006.51
Rice,31.4,30.5,971.34
Rice,31.9,22.9,717.87
Rice,26.2,27.9,1064.89
Rice,30.6,33.9,1107.84
Rice,26.7,30.6,1146.07
Rice,34.9,42.5,1217.76
Rice,41.9,25.4,606.21
Rice,43.3,38.1,879.91
Rice,41.0,28.0,682.93
Rice,41.0,41.7,1017.07
Rice,41.16,31.48,764.82
Rice,42.18,37.97,900.19
Rice,40.74,40.07,983.55
Rice,43.9,30.43,693.17
Rice,43.0,29.83,693.72
Rice,44.1,46.2,1047.62
Rice,43.7,60.8,1391.3
Rice,42.1,65.8,1562.95
Rice,44.86,121.76,2714.22
Rice,43.84,98.85,2254.79
Rice,47.0,105.33,2241.06
Rice,42.0,72.0,1714.29
Rice,55.0,97.33,1769.64
Rice,45.0,79.11,1758.0
Rice,10.0,4.6,460.0
Rice,9.2,0.2,21.74
Rice,7.9,4.4,556.96
Rice,8.1,4.1,506.17
Rice,8.3,4.6,554.22
Rice,7.5,6.1,813.33
Rice,6.8,2.9,426.47
Rice,5.2,4.5,865.38
Rice,4.8,2.2,458.33
Rice,4.0,3.0,750.0
Rice,4.5,3.0,666.67
Rice,3.4,1.0,294.12
Rice,2.6,2.3,884.62
Rice,2.2,0.7,318.18
Rice,2.1,1.1,523.81
Rice,2.0,1.6,800.0
Rice,1.9,1.1,578.95
Rice,1.8,0.3,166.67
Rice,1.8,1.1,611.11
Rice,1.9,1.4,736.84
Rice,1.9,1.4,736.84
Rice,1.5,1.4,933.33
Rice,1.3,0.3,230.77
Rice,1.2,0.5,416.67
Rice,1.1,0.3,272.73
Rice,1.1,0.8,727.27
Rice,0.96,0.61,635.42
Rice,0.87,0.43,494.25
Rice,0.97,0.56,577.32
Rice,0.9,0.4,444.44
Rice,0.7,0.26,371.43
Rice,0.6,0.3,500.0
Rice,0.5,0.4,800.0
Rice,0.6,0.5,833.33
Rice,0.42,0.34,809.52
Rice,0.36,0.24,666.67
Rice,1.0,0.67,670.0
Rice,1.0,1.33,1330.0
Rice,1.0,2.66,2660.0
Rice,1.15,0.75,648.7
Rice,6.3,3.6,571.43
Rice,6.1,1.1,180.33
Rice,5.3,2.3,433.96
Rice,4.9,1.9,387.76
Rice,4.9,2.7,551.02
Rice,3.9,2.7,692.31
Rice,3.7,2.1,567.57
Rice,2.9,2.0,689.66
Rice,3.3,1.8,545.45
Rice,3.0,2.0,666.67
Rice,3.0,1.8,600.0
Rice,2.7,1.4,518.52
Rice,1.6,1.1,687.5
Rice,1.3,0.9,692.31
Rice,1.4,0.8,571.43
Rice,1.2,0.9,750.0
Rice,1.0,0.8,800.0
Rice,0.8,0.4,500.0
Rice,0.8,0.6,750.0
Rice,0.8,0.6,750.0
Rice,0.8,0.6,750.0
Rice,0.7,0.6,857.14
Rice,0.6,0.3,500.0
Rice,0.5,0.2,400.0
Rice,0.4,0.2,500.0
Rice,0.4,0.2,500.0
Rice,0.48,0.28,583.33
Rice,0.33,0.17,515.15
Rice,0.3,0.13,433.33
Rice,0.2,0.07,350.0
Rice,0.2,0.07,350.0
Rice,0.2,0.1,500.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.1,1000.0
Rice,0.07,0.04,571.43
Rice,0.04,0.02,500.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.05,0.04,800.0
Rice,11.3,10.1,893.81
Rice,11.9,4.2,352.94
Rice,11.6,9.1,784.48
Rice,12.4,10.5,846.77
Rice,12.2,13.2,1081.97
Rice,12.8,15.0,1171.88
Rice,13.5,13.4,992.59
Rice,12.8,18.3,1429.69
Rice,12.6,17.6,1396.83
Rice,13.0,14.0,1076.92
Rice,11.6,11.5,991.38
Rice,12.0,12.4,1033.33
Rice,11.7,14.1,1205.13
Rice,11.7,15.9,1358.97
Rice,10.7,12.8,1196.26
Rice,10.7,13.6,1271.03
Rice,9.3,12.5,1344.09
Rice,10.1,8.9,881.19
Rice,10.6,14.1,1330.19
Rice,10.0,12.8,1280.0
Rice,9.3,12.5,1344.09
Rice,10.6,15.8,1490.57
Rice,11.5,12.9,1121.74
Rice,11.4,13.8,1210.53
Rice,11.0,13.9,1263.64
Rice,12.4,16.1,1298.39
Rice,13.48,12.99,963.65
